文章ID,標題,內文簡介,學校匿名,個人主頁顯示,pinned,版ID,回應的文章ID,發文時間,更新時間,回覆數,按讚數,withNickname,tags,主題標籤,meta,版中文名,版英文名,nsfw,作者性別,作者學校,回應的文章的標題,reportReason,mediaMeta,reactions,hidden,customStyle,isSuspiciousAccount,isModerator,頁面版型,spoilerAlert,isSelectedPost,unsafe,enableNestedComment,totalCommentCount,是否使用圖片,是否使用影片,媒體連結,reportReasonText,supportedReactions,elapsedTime,excerptComments,edited,collectionCount,postAvatar,activityAvatar,verifiedBadge,memberType,enablePrivateMessage,個人主頁,downgradeLevel,hiddenWhenListBy,連結（版型為連結才有）
238973767,韓式證件照體驗,之前有去拍全家福的婚紗公司，原本五月要跟媽媽去拍照，結果因為疫情家裡有人被隔離就先取消了，看到最近新推出韓式證件照才990，看著自己身分證和護照上的照片（慘不忍睹，怎麼可以這麼醜🤣，護照又因為疫情不能,False,False,False,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-05-24T03:16:13.075Z,2022-05-24T03:29:21.703Z,1,2,True,[],"['韓式', '證件', '體驗', '攝影']","{'layout': 'classic', 'editedAt': '2022-05-24T03:29:21.709Z'}",閒聊,talk,False,F,Reginananana,,,"[{'id': '2863d1ba-3972-45cc-bcbb-92af22d2cc89', 'url': 'https://i.imgur.com/hVqOXUql.jpg', 'normalizedUrl': 'https://i.imgur.com/hVqOXUql.jpg', 'thumbnail': 'https://i.imgur.com/hVqOXUql.jpg', 'type': 'image/thumbnail', 'tags': ['ANNOTATED'], 'createdAt': '2022-05-24T03:16:13.075Z', 'updatedAt': '2022-05-24T03:29:21.703Z', 'width': 1774, 'height': 2364}, {'id': '2863d1ba-3972-45cc-bcbb-92af22d2cc89', 'url': 'https://i.imgur.com/hVqOXUq.jpg', 'normalizedUrl': 'https://imgur.com/hVqOXUq', 'thumbnail': 'https://i.imgur.com/hVqOXUql.jpg', 'type': 'image/imgur', 'tags': ['ANNOTATED'], 'createdAt': '2022-05-24T03:16:13.075Z', 'updatedAt': '2022-05-24T03:29:21.703Z', 'width': 1774, 'height': 2364}, {'id': '7c69f02d-6065-4496-ba2e-00441dc12173', 'url': 'https://i.imgur.com/cVcou1E.jpg', 'normalizedUrl': 'https://imgur.com/cVcou1E', 'thumbnail': 'https://i.imgur.com/cVcou1El.jpg', 'type': 'image/imgur', 'tags': ['ANNOTATED'], 'createdAt': '2022-05-24T03:16:13.075Z', 'updatedAt': '2022-05-24T03:29:21.703Z', 'width': 1774, 'height': 2364}, {'id': '6f5ef3a9-f9dd-43e8-afbe-5f411d755d5e', 'url': 'https://i.imgur.com/VX3h6zy.jpg', 'normalizedUrl': 'https://imgur.com/VX3h6zy', 'thumbnail': 'https://i.imgur.com/VX3h6zyl.jpg', 'type': 'image/imgur', 'tags': ['ANNOTATED'], 'createdAt': '2022-05-24T03:16:13.075Z', 'updatedAt': '2022-05-24T03:29:21.703Z', 'width': 1774, 'height': 2364}, {'id': '55edd441-1f1a-4106-838a-c95a12da4d41', 'url': 'https://i.imgur.com/n3nUYhq.jpg', 'normalizedUrl': 'https://imgur.com/n3nUYhq', 'thumbnail': 'https://i.imgur.com/n3nUYhql.jpg', 'type': 'image/imgur', 'tags': ['ANNOTATED'], 'createdAt': '2022-05-24T03:16:13.075Z', 'updatedAt': '2022-05-24T03:29:21.703Z', 'width': 1774, 'height': 2364}, {'id': '7fa4a8d3-9f97-40be-b4a1-0c9c6822badc', 'url': 'https://i.imgur.com/r0XSSrM.jpg', 'normalizedUrl': 'https://imgur.com/r0XSSrM', 'thumbnail': 'https://i.imgur.com/r0XSSrMl.jpg', 'type': 'image/imgur', 'tags': ['ANNOTATED'], 'createdAt': '2022-05-24T03:16:13.075Z', 'updatedAt': '2022-05-24T03:29:21.703Z', 'width': 3000, 'height': 3000}, {'id': '0690fc72-7425-49ee-aa63-7ce4c0b4dd56', 'url': 'https://i.imgur.com/udTRm4n.jpg', 'normalizedUrl': 'https://imgur.com/udTRm4n', 'thumbnail': 'https://i.imgur.com/udTRm4nl.jpg', 'type': 'image/imgur', 'tags': ['ANNOTATED'], 'createdAt': '2022-05-24T03:16:13.075Z', 'updatedAt': '2022-05-24T03:29:21.703Z', 'width': 3000, 'height': 3000}]","[{'id': '286f599c-f86a-4932-82f0-f5a06f1eca03', 'count': 2}]",False,,False,False,classic,False,False,False,True,2,True,False,"[{'url': 'https://i.imgur.com/hVqOXUq.jpg'}, {'url': 'https://i.imgur.com/cVcou1E.jpg'}, {'url': 'https://i.imgur.com/VX3h6zy.jpg'}, {'url': 'https://i.imgur.com/n3nUYhq.jpg'}, {'url': 'https://i.imgur.com/r0XSSrM.jpg'}, {'url': 'https://i.imgur.com/udTRm4n.jpg'}]",,,16622,[],False,0,,,False,,False,candyyutian,,,
238973726,可以請大家幫幫我嗎,安安，邀你參與《摩爾莊園》手遊事前登錄。請幫我「解鎖摩爾相片」領取超多好禮，還可以抽取iPhone 13！,False,True,False,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-05-24T03:10:30.474Z,2022-05-24T03:11:07.878Z,0,0,False,['HIDE_THUMBNAIL'],"['摩爾莊園', '遊戲']",{'layout': 'classic'},閒聊,talk,False,F,長榮大學,,,[],[],False,,False,False,classic,False,False,False,True,0,False,False,[],,,16965,[],False,0,,,False,,,,,,
238973712,討籤求解,這是我早上去廟求籤，問未來工作運勢？請問這是什麼意思？,False,True,False,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-05-24T03:08:28.894Z,2022-05-24T03:08:28.894Z,0,0,False,[],"['求解', '詩籤']",{'layout': 'classic'},閒聊,talk,False,F,明新科技大學,,,"[{'id': 'ead68ebd-e0b4-4920-a230-a5b436010f92', 'url': 'https://i.imgur.com/cnISVCEl.jpg', 'normalizedUrl': 'https://i.imgur.com/cnISVCEl.jpg', 'thumbnail': 'https://i.imgur.com/cnISVCEl.jpg', 'type': 'image/thumbnail', 'tags': [], 'createdAt': '2022-05-24T03:08:28.894Z', 'updatedAt': '2022-05-24T03:08:28.894Z', 'width': 1500, 'height': 2000}, {'id': 'ead68ebd-e0b4-4920-a230-a5b436010f92', 'url': 'https://i.imgur.com/cnISVCE.jpg', 'normalizedUrl': 'https://imgur.com/cnISVCE', 'thumbnail': 'https://i.imgur.com/cnISVCEl.jpg', 'type': 'image/imgur', 'tags': [], 'createdAt': '2022-05-24T03:08:28.894Z', 'updatedAt': '2022-05-24T03:08:28.894Z', 'width': 1500, 'height': 2000}]",[],False,,False,False,classic,False,False,False,True,0,True,False,[{'url': 'https://i.imgur.com/cnISVCE.jpg'}],,,17087,[],False,0,,,False,,,,,,
238973691,有人到現在的帳號名稱還在用米米號的嗎？,rt，以前用米米號蠻長一陣子，不過後來又換了一個更習慣的,False,False,False,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-05-24T03:05:10.647Z,2022-05-24T03:05:41.402Z,1,0,True,[],[],"{'layout': 'classic', 'editedAt': '2022-05-24T03:05:41.407Z'}",閒聊,talk,False,M,天櫛暅奈,,,[],[],False,,False,False,classic,False,False,False,True,1,False,False,[],,,17285,[],False,0,https://megapx-assets.dcard.tw/images/cf55a4ce-c03c-4f7d-a615-1fa8718f6981/full.jpeg,,False,,False,a520020709,,,
238973654,就算輸39分還是有機會晉級的🤣,,False,True,False,255fd275-fec2-49d2-8e46-2e1557ffaeb0,238972869.0,2022-05-24T02:59:39.239Z,2022-05-24T02:59:39.239Z,0,2,False,[],"['NBA', '季後賽', '邁阿密熱火', '波士頓塞爾提克']","{'layout': 'classic', 'crossPostId': 238972869}",閒聊,talk,False,M,國立中正大學,#討論 東區冠軍賽 熱火 vs. 塞爾提克 Game 4 賽事討論區（熱火 2-1）,,[],"[{'id': '286f599c-f86a-4932-82f0-f5a06f1eca03', 'count': 2}]",False,,False,False,classic,False,False,False,True,0,False,False,[],,,17616,[],False,0,,,False,,,,2.0,"['all:popular', 'forum:popular', 'dice']",
238973647,巧克力吐司夾蛋要不要撒胡椒粉？,有一派的人認為巧克力+胡椒粉鹹甜好吃，但另一派的人則認為想吃巧克力單純的口味，不知道網友是哪一派的？,False,True,False,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-05-24T02:58:01.461Z,2022-05-24T02:58:01.461Z,3,1,False,['HIDE_THUMBNAIL'],[],{'layout': 'classic'},閒聊,talk,False,M,南臺科技大學,,,[],"[{'id': 'aa0d425f-d530-4478-9a77-fe3aedc79eea', 'count': 1}]",False,,False,False,classic,False,False,False,True,9,False,False,[],,,17714,[],False,0,,,False,,,,,,
238973636,憶曲來臺東-111年臺東藝術下鄉巡迴活動,一年一度大家所期待的藝術下鄉巡演活動來囉，【活動資訊】報你知，第1⃣場~縱谷線延平鄉，時間：7月9日下午19時00分至20時30分，地點：臺東縣延平鄉公所桃源村活動中心，［臺東縣延平鄉桃源村4鄰昇平路7,False,False,False,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-05-24T02:56:25.455Z,2022-05-24T02:56:25.455Z,0,0,False,[],"['臺東', '藝術', '活動']",{'layout': 'classic'},閒聊,talk,False,F,新竹教育大學,,,"[{'id': '5d4d6e0a-f902-40fe-80f7-c429cffaa5ed', 'url': 'https://i.imgur.com/GcTR5E1l.jpg', 'normalizedUrl': 'https://i.imgur.com/GcTR5E1l.jpg', 'thumbnail': 'https://i.imgur.com/GcTR5E1l.jpg', 'type': 'image/thumbnail', 'tags': [], 'createdAt': '2022-05-24T02:56:25.455Z', 'updatedAt': '2022-05-24T02:56:25.455Z', 'width': 1241, 'height': 1754}, {'id': '5d4d6e0a-f902-40fe-80f7-c429cffaa5ed', 'url': 'https://i.imgur.com/GcTR5E1.jpg', 'normalizedUrl': 'https://imgur.com/GcTR5E1', 'thumbnail': 'https://i.imgur.com/GcTR5E1l.jpg', 'type': 'image/imgur', 'tags': [], 'createdAt': '2022-05-24T02:56:25.455Z', 'updatedAt': '2022-05-24T02:56:25.455Z', 'width': 1241, 'height': 1754}, {'id': '1747126a-ed81-43e1-9a7e-07eea5ac6763', 'url': 'https://i.imgur.com/Xdzr2Sg.jpg', 'normalizedUrl': 'https://imgur.com/Xdzr2Sg', 'thumbnail': 'https://i.imgur.com/Xdzr2Sgl.jpg', 'type': 'image/imgur', 'tags': [], 'createdAt': '2022-05-24T02:56:25.455Z', 'updatedAt': '2022-05-24T02:56:25.455Z', 'width': 1241, 'height': 1754}]",[],False,,False,False,classic,False,False,False,True,0,True,False,"[{'url': 'https://i.imgur.com/GcTR5E1.jpg'}, {'url': 'https://i.imgur.com/Xdzr2Sg.jpg'}]",,,17810,[],False,0,,,False,,,音樂學系,,,
238973632,為什麼大家都覺得去吃海底撈一定要被招待啊,剛剛看很多文 都一直說吃海底撈招待什麼的 甚至什麼一堆通關密語哈哈。我個人想問到到底為什麼一定要招待哈哈，此沒有什麼爭議 只想問看看哈哈,False,True,False,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-05-24T02:56:02.687Z,2022-05-24T02:56:02.687Z,3,0,False,['HIDE_THUMBNAIL'],"['海底撈', '請問']",{'layout': 'classic'},閒聊,talk,False,M,崑山科技大學,,,[],[],False,,False,False,classic,False,False,False,True,6,False,False,[],,,17833,[],False,0,,,False,,,,,,
238973618,做夢就是睡不好嗎？,有時候8.左右自動醒來，起來之後發現好累喔就回去睡，大概睡到9.，而這中間很明顯的做了一個很長的夢，但起來之後精神變得非常好，那我這段時間是睡得好還是不好？,False,True,False,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-05-24T02:54:27.875Z,2022-05-24T02:55:02.415Z,0,0,False,['HIDE_THUMBNAIL'],['做夢'],"{'layout': 'classic', 'editedAt': '2022-05-24T02:55:02.420Z'}",閒聊,talk,False,M,國立清華大學,,,[],[],False,,False,False,classic,False,False,False,True,0,False,False,[],,,17938,[],False,0,,,False,,False,,,,
238973610,網課,本人很少發文也不太會表達 各位見諒一下，—————————正文—————————，隨著疫情變嚴重 學生們這週應該都是上網課 我也不例外只是學校比大家都提早一個禮拜網課 好奇大家在上課時都在幹嘛呢 像我,False,False,False,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-05-24T02:52:29.978Z,2022-05-24T02:52:29.978Z,0,1,True,['HIDE_THUMBNAIL'],"['疫情', '遠距教學', '網課']",{'layout': 'classic'},閒聊,talk,False,F,仙女只喝露水,,,[],"[{'id': '286f599c-f86a-4932-82f0-f5a06f1eca03', 'count': 1}]",False,,False,False,classic,False,False,False,True,0,False,False,[],,,18056,[],False,0,,,False,,,s_tyw,,,
238973602,Sp2 主機 味覺 代理,🥚 味覺達人，多款口味，有需要的可以詢問喔，機子適用：Sp2 relx ILIA KAIA，順道找代理 有興趣歡迎下方留言,False,False,False,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-05-24T02:51:29.438Z,2022-05-24T02:51:29.438Z,0,1,True,['HIDE_THUMBNAIL'],"['工讀生', '主機', 'Sp2', 'SP2S', '找人']",{'layout': 'classic'},閒聊,talk,False,M,Austin,,,[],"[{'id': '286f599c-f86a-4932-82f0-f5a06f1eca03', 'count': 1}]",False,,False,False,classic,False,False,False,True,0,False,False,[],,,18116,[],False,0,,,False,,,austin1028,,,
238973547,有什麼辦法可以有兩隻line？,最近加入公司實習，工作需要加入很多line群組做推廣研究，我發現加一堆群組手機超當的………，很怕因此主帳號當掉整個訊息不見️️️，所以想問有辦法有兩隻line嗎？要花錢也ok 然後我目前也有一隻備用機,False,True,False,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-05-24T02:42:29.022Z,2022-05-24T02:44:20.819Z,1,0,False,['HIDE_THUMBNAIL'],"['line', '時事', '工作']","{'layout': 'classic', 'editedAt': '2022-05-24T02:44:20.826Z'}",閒聊,talk,False,F,輔仁大學,,,[],[],False,,False,False,classic,False,False,False,True,1,False,False,[],,,18657,[],False,0,,,False,,False,,,,
238973545,Netflix 4人 一個月 ❗️缺一❗️,,False,True,False,255fd275-fec2-49d2-8e46-2e1557ffaeb0,238973531.0,2022-05-24T02:42:25.173Z,2022-05-24T02:42:25.173Z,0,0,False,[],['netflix'],"{'layout': 'classic', 'crossPostId': 238973531}",閒聊,talk,False,F,淡江大學,Netflix 四人 一個月 缺一,,[],[],False,,False,False,classic,False,False,False,True,0,False,False,[],,,18661,[],False,0,,,False,,,,,,
238973509,找不到絕版書可以借來翻印嗎,好不容易從圖書館借到想看好久的絕版書，但看不完又要準備還回去了ಥ_ಥ，想問大家現在還找得到願意幫忙翻印的影印店嗎？剛剛聯絡了家附近的兩家都被拒絕了嗚嗚，不知道大家有沒有什麼方法可以留存絕版書！我真的只,False,True,False,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-05-24T02:36:25.749Z,2022-05-24T02:36:25.749Z,3,0,False,['HIDE_THUMBNAIL'],"['絕版', '影印店', '書籍']",{'layout': 'classic'},閒聊,talk,False,F,國立臺灣大學,,,[],[],False,,False,False,classic,False,False,False,True,3,False,False,[],,,19020,[],False,0,,,False,,,,,,
238973455,現在大學選課時間是不是太早了？,以前小弟念大學的時候，選課時間都是排在開學前一個月，例如暑假就是在8月的時候，反正都是網路選課，所以就是暑假期間在家裡搶選通識課。後來好像是某些學校提早作業，造成兼任老師排課，要搶老師的問題，結果搞到,False,True,False,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-05-24T02:25:36.554Z,2022-05-24T02:25:36.554Z,1,1,False,['HIDE_THUMBNAIL'],[],{'layout': 'classic'},閒聊,talk,False,M,南臺科技大學,,,[],"[{'id': 'aa0d425f-d530-4478-9a77-fe3aedc79eea', 'count': 1}]",False,,False,False,classic,False,False,False,True,1,False,False,[],,,19669,[],False,0,,,False,,,,,,
238973452,顏文字請益,請問有沒有然有類似的顏文字呢！，順便分享喜歡的顏文字，︎（°´ ˘ `°）/，୧⃛（๑⃙⃘◡̈๑⃙⃘）୨，（ ˶˙ᵕ˙˶ ），⁽⁽٩（๑˃̶͈̀ ᗨ ˂̶͈́）۶⁾⁾，⸜（๑⃙⃘'ᵕ'๑⃙⃘）⸝⋆︎*,False,True,False,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-05-24T02:25:29.329Z,2022-05-24T02:25:29.329Z,2,1,False,['HIDE_THUMBNAIL'],['顏文字'],{'layout': 'classic'},閒聊,talk,False,F,弘光科技大學,,,[],"[{'id': '286f599c-f86a-4932-82f0-f5a06f1eca03', 'count': 1}]",False,,False,False,classic,False,False,False,True,3,False,False,[],,,19676,[],False,0,,,False,,,,,,
238973447,覺得被公司歧視,確診後回公司正常上班，過一週後先生確診，與雇主提出居家上班避免感染同仁不被核可，在與雇主討論情況下同意快篩陰性後上班，但在快篩陰性情況下被雇主要求至倉庫辦公，降低公司感染風險，但我為了同事提出居家上班,False,True,False,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-05-24T02:24:13.873Z,2022-05-24T02:24:13.873Z,0,0,False,[],"['公司', '歧視']",{'layout': 'classic'},閒聊,talk,False,F,國立中興大學,,,[],[],False,,False,False,classic,False,False,False,True,0,False,False,[],,,19752,[],False,0,,,False,,,,,,
238973444,娛樂城～～～,想問一下大家，為什麼現在網路上這麼多娛樂城，為什麼只有少數幾家被抓，很多大家的娛樂場為何都沒被抓，而且最近很多網紅、還有YT在網路上實測的為何都沒有事？非常困惑，請大家給小弟一個回答🥲🥲,False,False,False,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-05-24T02:23:51.095Z,2022-05-24T02:23:51.095Z,1,0,True,['HIDE_THUMBNAIL'],['娛樂'],{'layout': 'classic'},閒聊,talk,False,M,123,,,[],[],False,,False,False,classic,False,False,False,True,15,False,False,[],,,19775,[],False,0,,,False,,,kingjason,,,
238973439,#分享  SMILE近視雷射手術兩週,Part I 手術基本資料，手術時間：111.05.07，手術方式：smile，醫療院所：白OO診所，所在地區：台中市，執刀醫師：白OO院長，手術費用：12.5萬（有優惠，歡迎來信索取推薦碼），術前相,False,False,False,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-05-24T02:23:23.581Z,2022-05-24T02:23:23.581Z,0,0,True,['HIDE_THUMBNAIL'],['雷射手術'],{'layout': 'classic'},閒聊,talk,False,F,Hssu,,,[],[],False,,False,False,classic,False,False,False,True,0,False,False,[],,,19802,[],False,0,,,False,,,hsu1373,,,
238973435,IG發文的縮圖問題,有人也遇過這種問題嗎？縮圖出不來，不過點擊大圖出來的又能正常顯示。,False,True,False,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-05-24T02:22:48.466Z,2022-05-24T02:22:48.466Z,0,0,False,[],['ig'],{'layout': 'classic'},閒聊,talk,False,F,靜宜大學,,,"[{'id': '0dba82e7-f068-4746-b29b-7e736e3c39a2', 'url': 'https://i.imgur.com/AGA7wiSl.jpg', 'normalizedUrl': 'https://i.imgur.com/AGA7wiSl.jpg', 'thumbnail': 'https://i.imgur.com/AGA7wiSl.jpg', 'type': 'image/thumbnail', 'tags': ['ANNOTATED'], 'createdAt': '2022-05-24T02:22:48.466Z', 'updatedAt': '2022-05-24T02:22:48.466Z', 'width': 1080, 'height': 2246, 'croppingWindow': {'anchorX': 0, 'anchorY': 746, 'width': 1080, 'height': 1440}}, {'id': '0dba82e7-f068-4746-b29b-7e736e3c39a2', 'url': 'https://i.imgur.com/AGA7wiS.jpg', 'normalizedUrl': 'https://imgur.com/AGA7wiS', 'thumbnail': 'https://i.imgur.com/AGA7wiSl.jpg', 'type': 'image/imgur', 'tags': ['ANNOTATED'], 'createdAt': '2022-05-24T02:22:48.466Z', 'updatedAt': '2022-05-24T02:22:48.466Z', 'width': 1080, 'height': 2246, 'croppingWindow': {'anchorX': 0, 'anchorY': 746, 'width': 1080, 'height': 1440}}]",[],False,,False,False,classic,False,False,False,True,0,True,False,[{'url': 'https://i.imgur.com/AGA7wiS.jpg'}],,,19837,[],False,0,,,False,,,,,,
238973397,同事一直打嗝擤鼻涕快瘋掉,疫情變嚴重後同事們都買午餐回來吃，坐隔壁的同事只要在公司吃飽後就會嚴重打嗝打到下班，以前不會打嗝她認為是外出吃飽走回公司可幫助消化，她自己也很困擾有去看醫生，狀況有改善一陣子，最近疫情變更嚴重她就不敢,False,True,False,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-05-24T02:17:06.229Z,2022-05-24T02:18:23.730Z,0,0,False,['HIDE_THUMBNAIL'],"['同事', '打嗝', '傻眼']","{'layout': 'classic', 'editedAt': '2022-05-24T02:18:23.736Z'}",閒聊,talk,False,F,中國科技大學,,,[],[],False,,False,False,classic,False,False,False,True,0,False,False,[],,,20179,[],False,0,,,False,,False,,,,
238973354,被店員記住？,之前手寫實聯制一年多，結果也沒有任何店員或店長記得，看起來大家都還滿幸運的，遇到比較認真的員工,False,True,False,255fd275-fec2-49d2-8e46-2e1557ffaeb0,238954863.0,2022-05-24T02:10:04.280Z,2022-05-24T02:10:04.280Z,3,1,False,[],[],{'layout': 'classic'},閒聊,talk,False,M,南臺科技大學,大家有被某間店店員記住的經驗嗎！,,[],"[{'id': 'aa0d425f-d530-4478-9a77-fe3aedc79eea', 'count': 1}]",False,,False,False,classic,False,False,False,True,4,False,False,[],,,20601,[],False,0,,,False,,,,,,
238973276,#詢問 這個旋律是什麼歌,一直在我腦海但我找不到，「翁哪泥呀啊啊 翁哪泥呀啊啊」歌詞也想不起來🥲🫶，印象中畫面是很好看的男生！,False,True,False,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-05-24T01:58:10.877Z,2022-05-24T03:06:49.612Z,3,0,False,['HIDE_THUMBNAIL'],['找歌'],"{'layout': 'classic', 'editedAt': '2022-05-24T03:06:49.618Z'}",閒聊,talk,False,F,中國醫藥大學,,,[],[],False,,False,False,classic,False,False,False,True,4,False,False,[],,,21315,[],False,0,,,False,,False,,,,
238973262,有人知道這是什麼鳥叫聲嗎？,快崩潰每天都被這個叫聲吵醒，而且戴耳塞睡也能聽得很清楚，每天早上五六點開始叫，叫很久可以持續好幾分鐘，而且就算停了過一段時間又開始叫，偏偏這個鳥在一個我房間根本看不到的地方，完全拿他沒辦法  每天早上,False,True,False,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-05-24T01:55:40.123Z,2022-05-24T01:55:40.123Z,1,0,False,['HIDE_THUMBNAIL'],['鳥'],{'layout': 'classic'},閒聊,talk,False,F,國立高雄海洋科技大學,,,"[{'id': '9e1e0b60-e69e-4228-9967-627935810c70', 'url': 'https://www.dcard.tw/v2/vivid/videos/b70942e6-3065-448a-be2d-5b7e515af9c6?r=1.7777777777777777', 'normalizedUrl': '', 'thumbnail': 'https://vivid.dcard.tw/Public/b70942e6-3065-448a-be2d-5b7e515af9c6/thumbnail.jpg', 'type': 'video/vivid', 'tags': ['ANNOTATED_FAILED'], 'createdAt': '2022-05-24T01:55:40.123Z', 'updatedAt': '2022-05-24T01:55:40.123Z'}]",[],False,,False,False,classic,False,False,False,True,2,True,True,[],,,21466,[],False,0,,,False,,,,,,
238973252,第一劑莫德納第二劑可以打BNT嗎,4/29去打第一劑莫德納，5/27也就是三天後要打第二劑‍‍，可是現在只能預約BNT⋯⋯OMG~~，有人是這種混法嗎🥲，可以告訴我副作用威力如何嗎好讓我有個心理準備吧哈哈哈🥹,False,False,False,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-05-24T01:54:39.157Z,2022-05-24T01:54:39.157Z,0,0,True,['HIDE_THUMBNAIL'],"['COVID19', '防疫', '疫苗', '疫情', '閒聊']",{'layout': 'classic'},閒聊,talk,False,F,牛牛,,,[],[],False,,False,False,classic,False,False,False,True,0,False,False,[],,,21527,[],False,0,,,False,,,zx0630zx,,,
238973245,關於NB鞋子 看法,直接上圖，相信大家對於這雙「潮鞋」…..都不陌生吧，我就不懂為什麼大家會喜歡這種，把鞋底貼到腳後跟的鞋子……，一點都不好看啊，啊大家都跟風要有一雙到底是怎樣，真的是盲目的的欸，每次路上看到有人穿我都真,False,True,False,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-05-24T01:53:37.080Z,2022-05-24T01:53:37.080Z,4,1,False,[],"['鞋子', '有趣', '傻眼', 'Newbalance', '心情']",{'layout': 'classic'},閒聊,talk,False,M,致理科技大學,,,"[{'id': '567fb4a7-71a9-4bc3-b69c-e9d03fae47b9', 'url': 'https://i.imgur.com/nOC6pcRl.jpg', 'normalizedUrl': 'https://i.imgur.com/nOC6pcRl.jpg', 'thumbnail': 'https://i.imgur.com/nOC6pcRl.jpg', 'type': 'image/thumbnail', 'tags': [], 'createdAt': '2022-05-24T01:53:37.080Z', 'updatedAt': '2022-05-24T01:53:37.080Z', 'width': 828, 'height': 1792}, {'id': '567fb4a7-71a9-4bc3-b69c-e9d03fae47b9', 'url': 'https://i.imgur.com/nOC6pcR.jpg', 'normalizedUrl': 'https://imgur.com/nOC6pcR', 'thumbnail': 'https://i.imgur.com/nOC6pcRl.jpg', 'type': 'image/imgur', 'tags': [], 'createdAt': '2022-05-24T01:53:37.080Z', 'updatedAt': '2022-05-24T01:53:37.080Z', 'width': 828, 'height': 1792}, {'id': '27c1c6ab-eab1-4833-8c3e-d459c4909c69', 'url': 'https://i.imgur.com/qRzPkT6.jpg', 'normalizedUrl': 'https://imgur.com/qRzPkT6', 'thumbnail': 'https://i.imgur.com/qRzPkT6l.jpg', 'type': 'image/imgur', 'tags': [], 'createdAt': '2022-05-24T01:53:37.080Z', 'updatedAt': '2022-05-24T01:53:37.080Z', 'width': 828, 'height': 1792}, {'id': '5ca8d4ff-0f2f-492a-afa0-aee9bae2be0f', 'url': 'https://i.imgur.com/yhAupIj.jpg', 'normalizedUrl': 'https://imgur.com/yhAupIj', 'thumbnail': 'https://i.imgur.com/yhAupIjl.jpg', 'type': 'image/imgur', 'tags': [], 'createdAt': '2022-05-24T01:53:37.080Z', 'updatedAt': '2022-05-24T01:53:37.080Z', 'width': 828, 'height': 1792}]","[{'id': '286f599c-f86a-4932-82f0-f5a06f1eca03', 'count': 1}]",False,,False,False,classic,False,False,False,True,6,True,False,"[{'url': 'https://i.imgur.com/nOC6pcR.jpg'}, {'url': 'https://i.imgur.com/qRzPkT6.jpg'}, {'url': 'https://i.imgur.com/yhAupIj.jpg'}]",,,21589,[],False,0,,,False,,,,,,
238973213,想愛愛卻藉口很多   重點就是不想 就只是想要而已  已經很體諒,婚後真的是許多男人 沒辦法  觸碰 另一半，男人就只是想愛愛   抱抱舒緩一下  色色有錯嗎？男人已結紮或無結紮   都是一樣，來增加彼此之間情感，都要看另一半臉色，半年有無一次 或一年才一次  或是,False,True,False,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-05-24T01:45:19.974Z,2022-05-24T01:45:19.974Z,2,0,False,['HIDE_THUMBNAIL'],"['藉口', '想要', '體諒', '感情', '女生']",{'layout': 'classic'},閒聊,talk,False,M,朝陽科技大學,,,[],[],False,,False,False,classic,False,False,False,True,2,False,False,[],,,22086,[],False,0,,,False,,,,,,
238973212,徵求2人合購HamiVideo 網紅館30天方案,不知道有沒有人願意合購30天的方案，主要是想看薩泰爾系列，徵求兩人一起合購～～費用計算：149/3=49.666——30天方案，一人收取的費用是50元，麻煩想合購的幫我填表單,False,True,False,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-05-24T01:44:42.437Z,2022-05-24T03:22:01.026Z,1,0,False,['HIDE_THUMBNAIL'],"['徵求', '網紅', '合購']","{'layout': 'classic', 'editedAt': '2022-05-24T03:22:01.031Z'}",閒聊,talk,False,F,僑光科技大學,,,[],[],False,,False,False,classic,False,False,False,True,2,False,False,[],,,22123,[],False,0,,,False,,False,,,,
